Location,Number_Avg,Type,Date,Time,AMPM,Avg_Value,Unit
New Berlin,1,Tire,6-Mar-19,2:45,AM,-13.25,C
New Berlin,1,Tire,6-Mar-19,5:45,AM,-14.25,C
New Berlin,1,Tire,6-Mar-19,8:45,AM,-6.75,C
New Berlin,1,Tire,6-Mar-19,11:45,AM,-2.25,C
New Berlin,1,Tire,6-Mar-19,2:45,PM,2.75,C
New Berlin,1,Tire,6-Mar-19,5:45,PM,-4.75,C
New Berlin,1,Tire,6-Mar-19,8:45,PM,-7.25,C
New Berlin,1,Tire,6-Mar-19,11:45,PM,-6.75,C
New Berlin,1,Tire,7-Mar-19,2:45,AM,-9.75,C
New Berlin,1,Tire,7-Mar-19,5:45,AM,-12.25,C
New Berlin,1,Tire,7-Mar-19,8:45,AM,-4.75,C
New Berlin,1,Tire,7-Mar-19,11:45,AM,-1.5,C
New Berlin,1,Tire,7-Mar-19,2:45,PM,-1.75,C
New Berlin,1,Tire,7-Mar-19,5:45,PM,-4.75,C
New Berlin,1,Tire,7-Mar-19,8:45,PM,-7.75,C
New Berlin,1,Tire,7-Mar-19,11:45,PM,-10.25,C
New Berlin,1,Tire,8-Mar-19,2:45,AM,-10.25,C
New Berlin,1,Tire,8-Mar-19,5:45,AM,-8.25,C
New Berlin,1,Tire,8-Mar-19,8:45,AM,-4.25,C
New Berlin,1,Tire,8-Mar-19,11:45,AM,5.25,C
New Berlin,1,Tire,8-Mar-19,2:45,PM,4.25,C
New Berlin,1,Tire,8-Mar-19,5:45,PM,1.25,C
New Berlin,1,Tire,8-Mar-19,8:45,PM,-2.75,C
New Berlin,1,Tire,8-Mar-19,11:45,PM,-4.25,C
New Berlin,1,Tire,9-Mar-19,2:45,AM,-5.25,C
New Berlin,1,Tire,9-Mar-19,5:45,AM,-2.75,C
New Berlin,1,Tire,9-Mar-19,8:45,AM,1.75,C
New Berlin,1,Tire,9-Mar-19,11:45,AM,1.75,C
New Berlin,1,Tire,9-Mar-19,2:45,PM,1.75,C
New Berlin,1,Tire,9-Mar-19,5:45,PM,-0.25,C
New Berlin,1,Tire,9-Mar-19,8:45,PM,0.25,C
New Berlin,1,Tire,9-Mar-19,11:45,PM,0.25,C
New Berlin,1,Tire,10-Mar-19,3:45,AM,0.25,C
New Berlin,1,Tire,10-Mar-19,6:45,AM,0.25,C
New Berlin,1,Tire,10-Mar-19,9:45,AM,0.75,C
New Berlin,1,Tire,10-Mar-19,12:45,PM,1.25,C
New Berlin,1,Tire,10-Mar-19,3:45,PM,1.25,C
New Berlin,1,Tire,10-Mar-19,6:45,PM,0.25,C
New Berlin,1,Tire,10-Mar-19,9:45,PM,-1.25,C
New Berlin,1,Tire,11-Mar-19,12:45,AM,-2.75,C
New Berlin,1,Tire,11-Mar-19,3:45,AM,-3.75,C
New Berlin,1,Tire,11-Mar-19,6:45,AM,-3.75,C
New Berlin,1,Tire,11-Mar-19,9:45,AM,-0.75,C
New Berlin,1,Tire,11-Mar-19,12:45,PM,9.25,C
New Berlin,1,Tire,11-Mar-19,3:45,PM,13.5,C
New Berlin,1,Tire,11-Mar-19,6:45,PM,3,C
New Berlin,1,Tire,11-Mar-19,9:45,PM,-1.25,C
New Berlin,1,Tire,12-Mar-19,12:45,AM,-2.75,C
New Berlin,1,Tire,12-Mar-19,3:45,AM,-3.75,C
New Berlin,1,Tire,12-Mar-19,6:45,AM,-5.75,C
New Berlin,1,Tire,12-Mar-19,9:45,AM,3.75,C
New Berlin,1,Tire,12-Mar-19,12:45,PM,9.25,C
New Berlin,1,Tire,12-Mar-19,3:45,PM,10.5,C
New Berlin,1,Tire,12-Mar-19,6:45,PM,5,C
New Berlin,1,Tire,12-Mar-19,9:45,PM,3.75,C
New Berlin,1,Tire,13-Mar-19,12:45,AM,4.25,C
New Berlin,1,Tire,13-Mar-19,3:45,AM,2.75,C
New Berlin,1,Tire,13-Mar-19,6:45,AM,3.25,C
New Berlin,1,Tire,13-Mar-19,9:45,AM,3.75,C
New Berlin,1,Tire,13-Mar-19,12:45,PM,6.5,C
New Berlin,1,Tire,13-Mar-19,3:45,PM,7.25,C
New Berlin,1,Tire,13-Mar-19,6:45,PM,5.75,C
New Berlin,1,Tire,13-Mar-19,9:45,PM,8.25,C
New Berlin,1,Tire,14-Mar-19,12:45,AM,7.75,C
New Berlin,1,Tire,14-Mar-19,3:45,AM,6.75,C
New Berlin,1,Tire,14-Mar-19,6:45,AM,8.75,C
New Berlin,1,Tire,14-Mar-19,9:45,AM,10.25,C
New Berlin,1,Tire,14-Mar-19,12:45,PM,15.75,C
New Berlin,1,Tire,14-Mar-19,3:45,PM,14.75,C
New Berlin,1,Tire,14-Mar-19,6:45,PM,5.75,C
New Berlin,1,Tire,14-Mar-19,9:45,PM,4.25,C
New Berlin,1,Tire,15-Mar-19,12:45,AM,4.25,C
New Berlin,1,Tire,15-Mar-19,3:45,AM,3.25,C
New Berlin,1,Tire,15-Mar-19,6:45,AM,3.25,C
New Berlin,1,Tire,15-Mar-19,9:45,AM,2.75,C
New Berlin,1,Tire,15-Mar-19,12:45,PM,3.5,C
New Berlin,1,Tire,15-Mar-19,3:45,PM,3.5,C
New Berlin,1,Tire,15-Mar-19,6:45,PM,3.25,C
New Berlin,1,Tire,15-Mar-19,9:45,PM,1,C
New Berlin,1,Tire,16-Mar-19,12:45,AM,0.25,C
New Berlin,1,Tire,16-Mar-19,3:45,AM,-1.75,C
New Berlin,1,Tire,16-Mar-19,6:45,AM,-2.25,C
New Berlin,1,Tire,16-Mar-19,9:45,AM,6,C
New Berlin,1,Tire,16-Mar-19,12:45,PM,16.75,C
New Berlin,1,Tire,16-Mar-19,3:45,PM,19.25,C
New Berlin,1,Tire,16-Mar-19,6:45,PM,7.5,C
New Berlin,1,Tire,16-Mar-19,9:45,PM,-0.75,C
New Berlin,1,Tire,17-Mar-19,12:45,AM,-1.75,C
New Berlin,1,Tire,17-Mar-19,3:45,AM,-1.25,C
New Berlin,1,Tire,17-Mar-19,6:45,AM,-1.75,C
New Berlin,1,Tire,17-Mar-19,9:45,AM,7.75,C
New Berlin,1,Tire,17-Mar-19,12:45,PM,17,C
New Berlin,1,Tire,17-Mar-19,3:45,PM,21.25,C
New Berlin,1,Tire,17-Mar-19,6:45,PM,6.5,C
New Berlin,1,Tire,17-Mar-19,9:45,PM,1.75,C
New Berlin,1,Tire,18-Mar-19,12:45,AM,1.25,C
New Berlin,1,Tire,18-Mar-19,3:45,AM,-1.75,C
New Berlin,1,Tire,18-Mar-19,6:45,AM,-3,C
New Berlin,1,Tire,18-Mar-19,9:45,AM,8.25,C
New Berlin,1,Tire,18-Mar-19,12:45,PM,14,C
New Berlin,1,Tire,18-Mar-19,3:45,PM,20.25,C
New Berlin,1,Tire,18-Mar-19,6:45,PM,8,C
New Berlin,1,Tire,18-Mar-19,9:45,PM,1,C
New Berlin,1,Tire,19-Mar-19,12:45,AM,-0.75,C
New Berlin,1,Tire,19-Mar-19,3:45,AM,-0.75,C
New Berlin,1,Tire,19-Mar-19,6:45,AM,-2.5,C
New Berlin,1,Tire,19-Mar-19,9:45,AM,7.75,C
New Berlin,1,Tire,19-Mar-19,12:45,PM,15.25,C
New Berlin,1,Tire,19-Mar-19,3:45,PM,15.25,C
New Berlin,1,Tire,19-Mar-19,6:45,PM,9.75,C
New Berlin,1,Tire,19-Mar-19,9:45,PM,4,C
New Berlin,1,Tire,20-Mar-19,12:45,AM,2.75,C
New Berlin,1,Tire,20-Mar-19,3:45,AM,1.75,C
New Berlin,1,Tire,20-Mar-19,6:45,AM,3,C
New Berlin,1,Tire,20-Mar-19,9:45,AM,5.25,C
New Berlin,1,Tire,20-Mar-19,12:45,PM,5.5,C
New Berlin,1,Tire,20-Mar-19,3:45,PM,7.75,C
New Berlin,1,Tire,20-Mar-19,6:45,PM,6.5,C
New Berlin,1,Tire,20-Mar-19,9:45,PM,4.25,C
New Berlin,1,Tire,21-Mar-19,12:45,AM,3.25,C
New Berlin,1,Tire,21-Mar-19,3:45,AM,3.25,C
New Berlin,1,Tire,21-Mar-19,6:45,AM,3,C
New Berlin,1,Tire,21-Mar-19,9:45,AM,3.75,C
New Berlin,1,Tire,21-Mar-19,12:45,PM,6.25,C
New Berlin,1,Tire,21-Mar-19,3:45,PM,10.75,C
New Berlin,1,Tire,21-Mar-19,6:45,PM,10.75,C
New Berlin,1,Tire,21-Mar-19,9:45,PM,4.75,C
New Berlin,1,Tire,22-Mar-19,12:45,AM,3.25,C
New Berlin,1,Tire,22-Mar-19,3:45,AM,1.75,C
New Berlin,1,Tire,22-Mar-19,6:45,AM,-0.25,C
New Berlin,1,Tire,22-Mar-19,9:45,AM,11.75,C
New Berlin,1,Tire,22-Mar-19,12:45,PM,12.75,C
New Berlin,1,Tire,22-Mar-19,3:45,PM,17.25,C
New Berlin,1,Tire,22-Mar-19,6:45,PM,5,C
New Berlin,1,Tire,22-Mar-19,9:45,PM,0,C
New Berlin,1,Tire,23-Mar-19,12:45,AM,-1.75,C
New Berlin,1,Tire,23-Mar-19,3:45,AM,-3.25,C
New Berlin,1,Tire,23-Mar-19,6:45,AM,-4,C
New Berlin,1,Tire,23-Mar-19,9:45,AM,5.75,C
New Berlin,1,Tire,23-Mar-19,12:45,PM,15.5,C
New Berlin,1,Tire,23-Mar-19,3:45,PM,18.75,C
New Berlin,1,Tire,23-Mar-19,6:45,PM,9.75,C
New Berlin,1,Tire,23-Mar-19,9:45,PM,4.75,C
New Berlin,1,Tire,24-Mar-19,12:45,AM,3.75,C
New Berlin,1,Tire,24-Mar-19,3:45,AM,5.5,C
New Berlin,1,Tire,24-Mar-19,6:45,AM,4.25,C
New Berlin,1,Tire,24-Mar-19,9:45,AM,11.25,C
New Berlin,1,Tire,24-Mar-19,12:45,PM,14.5,C
New Berlin,1,Tire,24-Mar-19,3:45,PM,7,C
New Berlin,1,Tire,24-Mar-19,6:45,PM,2.5,C
New Berlin,1,Tire,24-Mar-19,9:45,PM,2,C
New Berlin,1,Tire,25-Mar-19,12:45,AM,0.25,C
New Berlin,1,Tire,25-Mar-19,3:45,AM,-0.75,C
New Berlin,1,Tire,25-Mar-19,6:45,AM,-1.25,C
New Berlin,1,Tire,25-Mar-19,9:45,AM,4.25,C
New Berlin,1,Tire,25-Mar-19,12:45,PM,11.5,C
New Berlin,1,Tire,25-Mar-19,3:45,PM,12.5,C
New Berlin,1,Tire,25-Mar-19,6:45,PM,2.75,C
New Berlin,1,Tire,25-Mar-19,9:45,PM,-0.75,C
New Berlin,1,Tire,26-Mar-19,12:45,AM,-3,C
New Berlin,1,Tire,26-Mar-19,3:45,AM,-4.25,C
New Berlin,1,Tire,26-Mar-19,6:45,AM,-5,C
New Berlin,1,Tire,26-Mar-19,9:45,AM,6.75,C
New Berlin,1,Tire,26-Mar-19,12:45,PM,14.5,C
New Berlin,1,Tire,26-Mar-19,3:45,PM,14,C
New Berlin,1,Tire,26-Mar-19,6:45,PM,6.25,C
New Berlin,1,Tire,26-Mar-19,9:45,PM,1.75,C
New Berlin,1,Tire,27-Mar-19,12:45,AM,0.75,C
New Berlin,1,Tire,27-Mar-19,3:45,AM,0.25,C
New Berlin,1,Tire,27-Mar-19,6:45,AM,0.75,C
New Berlin,1,Tire,27-Mar-19,9:45,AM,5.25,C
New Berlin,1,Tire,27-Mar-19,12:45,PM,12.25,C
New Berlin,1,Tire,27-Mar-19,3:45,PM,14.75,C
New Berlin,1,Tire,27-Mar-19,6:45,PM,12.75,C
New Berlin,1,Tire,27-Mar-19,9:45,PM,9.25,C
New Berlin,1,Tire,28-Mar-19,12:45,AM,9.75,C
New Berlin,1,Tire,28-Mar-19,3:45,AM,9,C
New Berlin,1,Tire,28-Mar-19,6:45,AM,8.25,C
New Berlin,1,Tire,28-Mar-19,9:45,AM,14.75,C
New Berlin,1,Tire,28-Mar-19,12:45,PM,27,C
New Berlin,1,Tire,28-Mar-19,3:45,PM,16.5,C
New Berlin,1,Tire,28-Mar-19,6:45,PM,9.5,C
New Berlin,1,Tire,28-Mar-19,9:45,PM,7.25,C
New Berlin,1,Tire,29-Mar-19,12:45,AM,7.25,C
New Berlin,1,Tire,29-Mar-19,3:45,AM,4.75,C
New Berlin,1,Tire,29-Mar-19,6:45,AM,2.75,C
New Berlin,1,Tire,29-Mar-19,9:45,AM,13,C
New Berlin,1,Tire,29-Mar-19,12:45,PM,16.5,C
New Berlin,1,Tire,29-Mar-19,3:45,PM,13.5,C
New Berlin,1,Tire,29-Mar-19,6:45,PM,8.25,C
New Berlin,1,Tire,29-Mar-19,9:45,PM,5,C
New Berlin,1,Tire,30-Mar-19,12:45,AM,3,C
New Berlin,1,Tire,30-Mar-19,3:45,AM,3.75,C
New Berlin,1,Tire,30-Mar-19,6:45,AM,3.25,C
New Berlin,1,Tire,30-Mar-19,9:45,AM,7.75,C
New Berlin,1,Tire,30-Mar-19,12:45,PM,17,C
New Berlin,1,Tire,30-Mar-19,3:45,PM,7.5,C
New Berlin,1,Tire,30-Mar-19,6:45,PM,3.25,C
New Berlin,1,Tire,30-Mar-19,9:45,PM,0.25,C
New Berlin,1,Tire,31-Mar-19,12:45,AM,-2.25,C
New Berlin,1,Tire,31-Mar-19,3:45,AM,-4.25,C
New Berlin,1,Tire,31-Mar-19,6:45,AM,-4.75,C
New Berlin,1,Tire,31-Mar-19,9:45,AM,4,C
New Berlin,1,Tire,31-Mar-19,12:45,PM,15.75,C
New Berlin,1,Tire,31-Mar-19,3:45,PM,10.25,C
New Berlin,1,Tire,31-Mar-19,6:45,PM,3.75,C
New Berlin,1,Tire,31-Mar-19,9:45,PM,-0.75,C
New Berlin,1,Tire,1-Apr-19,12:45,AM,-2.25,C
New Berlin,1,Tire,1-Apr-19,3:45,AM,-3,C
New Berlin,1,Tire,1-Apr-19,6:45,AM,-3.25,C
New Berlin,1,Tire,1-Apr-19,9:45,AM,1.25,C
New Berlin,1,Tire,1-Apr-19,12:45,PM,6.75,C
New Berlin,1,Tire,1-Apr-19,3:45,PM,9,C
New Berlin,1,Tire,1-Apr-19,6:45,PM,8.25,C
New Berlin,1,Tire,1-Apr-19,9:45,PM,6.25,C
New Berlin,1,Tire,2-Apr-19,12:45,AM,6.25,C
New Berlin,1,Tire,2-Apr-19,3:45,AM,5.75,C
New Berlin,1,Tire,2-Apr-19,6:45,AM,4.75,C
New Berlin,1,Tire,2-Apr-19,9:45,AM,9,C
New Berlin,1,Tire,2-Apr-19,12:45,PM,9.75,C
New Berlin,1,Tire,2-Apr-19,3:45,PM,7.25,C
New Berlin,1,Tire,2-Apr-19,6:45,PM,6.25,C
New Berlin,1,Tire,2-Apr-19,9:45,PM,5.25,C
New Berlin,1,Tire,3-Apr-19,12:45,AM,4.75,C
New Berlin,1,Tire,3-Apr-19,3:45,AM,3.25,C
New Berlin,1,Tire,3-Apr-19,6:45,AM,0.75,C
New Berlin,1,Tire,3-Apr-19,9:45,AM,10.25,C
New Berlin,1,Tire,3-Apr-19,12:45,PM,20.25,C
New Berlin,1,Tire,3-Apr-19,3:45,PM,18.5,C
New Berlin,1,Tire,3-Apr-19,6:45,PM,13,C
New Berlin,1,Tire,3-Apr-19,9:45,PM,9.5,C
New Berlin,1,Tire,4-Apr-19,12:45,AM,8.25,C
New Berlin,1,Tire,4-Apr-19,3:45,AM,6.25,C
New Berlin,1,Tire,4-Apr-19,6:45,AM,6,C
New Berlin,1,Tire,4-Apr-19,9:45,AM,5.75,C
New Berlin,1,Tire,4-Apr-19,12:45,PM,4.75,C
New Berlin,1,Tire,4-Apr-19,3:45,PM,5.25,C
New Berlin,1,Tire,4-Apr-19,6:45,PM,4,C
New Berlin,1,Tire,4-Apr-19,9:45,PM,3.75,C
New Berlin,1,Tire,5-Apr-19,12:45,AM,3.25,C
New Berlin,1,Tire,5-Apr-19,3:45,AM,2.5,C
New Berlin,1,Tire,5-Apr-19,6:45,AM,2.75,C
New Berlin,1,Tire,5-Apr-19,9:45,AM,6.75,C
New Berlin,1,Tire,5-Apr-19,12:45,PM,17,C
New Berlin,1,Tire,5-Apr-19,3:45,PM,21.5,C
New Berlin,1,Tire,5-Apr-19,6:45,PM,11.25,C
New Berlin,1,Tire,5-Apr-19,9:45,PM,8.25,C
New Berlin,1,Tire,6-Apr-19,12:45,AM,6.5,C
New Berlin,1,Tire,6-Apr-19,3:45,AM,8.25,C
New Berlin,1,Tire,6-Apr-19,6:45,AM,7.5,C
New Berlin,1,Tire,6-Apr-19,9:45,AM,9.25,C
New Berlin,1,Tire,6-Apr-19,12:45,PM,15.25,C
New Berlin,1,Tire,6-Apr-19,3:45,PM,16.75,C
New Berlin,1,Tire,6-Apr-19,6:45,PM,13.25,C
New Berlin,1,Tire,6-Apr-19,9:45,PM,10.25,C
New Berlin,1,Tire,7-Apr-19,12:45,AM,9.75,C
New Berlin,1,Tire,7-Apr-19,3:45,AM,10.25,C
New Berlin,1,Tire,7-Apr-19,6:45,AM,7.25,C
New Berlin,1,Tire,7-Apr-19,9:45,AM,11.75,C
New Berlin,1,Tire,7-Apr-19,12:45,PM,15.25,C
New Berlin,1,Tire,7-Apr-19,3:45,PM,12,C
New Berlin,1,Tire,7-Apr-19,6:45,PM,12.75,C
New Berlin,1,Tire,7-Apr-19,9:45,PM,12,C
New Berlin,1,Tire,8-Apr-19,12:45,AM,11,C
New Berlin,1,Tire,8-Apr-19,3:45,AM,10,C
New Berlin,1,Tire,8-Apr-19,6:45,AM,8.5,C
New Berlin,1,Tire,8-Apr-19,9:45,AM,20.25,C
New Berlin,1,Tire,8-Apr-19,12:45,PM,31.75,C
New Berlin,1,Tire,8-Apr-19,3:45,PM,22.5,C
New Berlin,1,Tire,8-Apr-19,6:45,PM,20.25,C
New Berlin,1,Tire,8-Apr-19,9:45,PM,17.5,C
New Berlin,1,Tire,9-Apr-19,12:45,AM,12.5,C
New Berlin,1,Tire,9-Apr-19,3:45,AM,9,C
New Berlin,1,Tire,9-Apr-19,6:45,AM,7.25,C
New Berlin,1,Tire,9-Apr-19,9:45,AM,20,C
New Berlin,1,Tire,9-Apr-19,12:45,PM,30.75,C
New Berlin,1,Tire,9-Apr-19,3:45,PM,22.75,C
New Berlin,1,Tire,9-Apr-19,6:45,PM,17.5,C
New Berlin,1,Tire,9-Apr-19,9:45,PM,6,C
New Berlin,1,Tire,10-Apr-19,12:45,AM,4,C
New Berlin,1,Tire,10-Apr-19,3:45,AM,3.25,C
New Berlin,1,Tire,10-Apr-19,6:45,AM,2.75,C
New Berlin,1,Tire,10-Apr-19,9:45,AM,3.75,C
New Berlin,1,Tire,10-Apr-19,12:45,PM,3,C
New Berlin,1,Tire,10-Apr-19,3:45,PM,1.75,C
New Berlin,1,Tire,10-Apr-19,6:45,PM,0.75,C
New Berlin,1,Tire,10-Apr-19,9:45,PM,0.75,C
New Berlin,1,Tire,11-Apr-19,12:45,AM,0.75,C
New Berlin,1,Tire,11-Apr-19,3:45,AM,0.25,C
New Berlin,1,Tire,11-Apr-19,6:45,AM,0.75,C
New Berlin,1,Tire,11-Apr-19,9:45,AM,0.75,C
New Berlin,1,Tire,11-Apr-19,12:45,PM,1.25,C
New Berlin,1,Tire,11-Apr-19,3:45,PM,4,C
New Berlin,1,Tire,11-Apr-19,6:45,PM,4.75,C
New Berlin,1,Tire,11-Apr-19,9:45,PM,3.25,C
New Berlin,1,Tire,12-Apr-19,12:45,AM,4,C
New Berlin,1,Tire,12-Apr-19,3:45,AM,4,C
New Berlin,1,Tire,12-Apr-19,6:45,AM,4.25,C
New Berlin,1,Tire,12-Apr-19,9:45,AM,6,C
New Berlin,1,Tire,12-Apr-19,12:45,PM,6.25,C
New Berlin,1,Tire,12-Apr-19,3:45,PM,5.25,C
New Berlin,1,Tire,12-Apr-19,6:45,PM,5.25,C
New Berlin,1,Tire,12-Apr-19,9:45,PM,4,C
New Berlin,1,Tire,13-Apr-19,12:45,AM,2.75,C
New Berlin,1,Tire,13-Apr-19,3:45,AM,1.5,C
New Berlin,1,Tire,13-Apr-19,6:45,AM,0.75,C
New Berlin,1,Tire,13-Apr-19,9:45,AM,8,C
New Berlin,1,Tire,13-Apr-19,12:45,PM,9.25,C
New Berlin,1,Tire,13-Apr-19,3:45,PM,9.25,C
New Berlin,1,Tire,13-Apr-19,6:45,PM,6.75,C
New Berlin,1,Tire,13-Apr-19,9:45,PM,4.25,C
New Berlin,1,Tire,14-Apr-19,12:45,AM,3.25,C
New Berlin,1,Tire,14-Apr-19,3:45,AM,2.25,C
New Berlin,1,Tire,14-Apr-19,6:45,AM,1.75,C
New Berlin,1,Tire,14-Apr-19,9:45,AM,3,C
New Berlin,1,Tire,14-Apr-19,12:45,PM,1,C
New Berlin,1,Tire,14-Apr-19,3:45,PM,1.75,C
New Berlin,1,Tire,14-Apr-19,6:45,PM,1.25,C
New Berlin,1,Tire,14-Apr-19,9:45,PM,0.75,C
New Berlin,1,Tire,15-Apr-19,12:45,AM,0.25,C
New Berlin,1,Tire,15-Apr-19,3:45,AM,-1.5,C
New Berlin,1,Tire,15-Apr-19,6:45,AM,-2.75,C
New Berlin,1,Tire,15-Apr-19,9:45,AM,11,C
New Berlin,1,Tire,15-Apr-19,12:45,PM,19.75,C
New Berlin,1,Tire,15-Apr-19,3:45,PM,21.5,C
New Berlin,1,Tire,15-Apr-19,6:45,PM,21,C
New Berlin,1,Tire,15-Apr-19,9:45,PM,21,C
New Berlin,1,Tire,16-Apr-19,12:45,AM,21.25,C
New Berlin,1,Tire,16-Apr-19,3:45,AM,21.5,C
New Berlin,1,Tire,16-Apr-19,6:45,AM,21.5,C
New Berlin,1,Tire,16-Apr-19,9:45,AM,22,C
New Berlin,1,Tire,16-Apr-19,12:45,PM,21,C
New Berlin,1,Tire,16-Apr-19,3:45,PM,20.5,C
New Berlin,1,Tire,16-Apr-19,6:45,PM,20.25,C
New Berlin,1,Tire,16-Apr-19,9:45,PM,20,C
New Berlin,1,Tire,17-Apr-19,12:45,AM,20,C
New Berlin,1,Tire,17-Apr-19,3:45,AM,19.75,C
New Berlin,1,Tire,17-Apr-19,6:45,AM,20,C
New Berlin,1,Tire,17-Apr-19,9:45,AM,20.25,C
New Berlin,1,Tire,17-Apr-19,12:45,PM,20.25,C
New Berlin,1,Tire,17-Apr-19,3:45,PM,20.25,C
New Berlin,1,Tire,17-Apr-19,6:45,PM,20.25,C
New Berlin,1,Tire,17-Apr-19,9:45,PM,20,C
New Berlin,1,Tire,18-Apr-19,12:45,AM,20,C
New Berlin,1,Tire,18-Apr-19,3:45,AM,19.75,C
New Berlin,1,Tire,18-Apr-19,6:45,AM,19.75,C
New Berlin,1,Tire,18-Apr-19,9:45,AM,20.25,C
New Berlin,1,Tire,18-Apr-19,12:45,PM,20.25,C
New Berlin,1,Tire,18-Apr-19,3:45,PM,20.5,C
New Berlin,1,Tire,18-Apr-19,6:45,PM,20.5,C
New Berlin,1,Tire,18-Apr-19,9:45,PM,20.25,C
New Berlin,1,Tire,19-Apr-19,12:45,AM,20.25,C
New Berlin,1,Tire,19-Apr-19,3:45,AM,20.5,C
New Berlin,1,Tire,19-Apr-19,6:45,AM,20.5,C
New Berlin,1,Tire,19-Apr-19,9:45,AM,20.75,C
New Berlin,1,Tire,19-Apr-19,12:45,PM,21.75,C
New Berlin,1,Tire,19-Apr-19,3:45,PM,20,C
New Berlin,1,Tire,19-Apr-19,6:45,PM,21.5,C
New Berlin,1,Tire,19-Apr-19,9:45,PM,20.5,C
New Berlin,1,Tire,20-Apr-19,12:45,AM,20,C
New Berlin,1,Tire,20-Apr-19,3:45,AM,20,C
New Berlin,1,Tire,20-Apr-19,6:45,AM,20,C
New Berlin,1,Tire,20-Apr-19,9:45,AM,20.25,C
New Berlin,1,Tire,20-Apr-19,12:45,PM,20,C
New Berlin,1,Tire,20-Apr-19,3:45,PM,19.5,C
New Berlin,1,Tire,20-Apr-19,6:45,PM,19.25,C
New Berlin,1,Tire,20-Apr-19,9:45,PM,19.25,C
New Berlin,1,Tire,21-Apr-19,12:45,AM,19.25,C
New Berlin,1,Tire,21-Apr-19,3:45,AM,19,C
New Berlin,1,Tire,21-Apr-19,6:45,AM,19,C
New Berlin,1,Tire,21-Apr-19,9:45,AM,19.25,C
New Berlin,1,Tire,21-Apr-19,12:45,PM,19.5,C
New Berlin,1,Tire,21-Apr-19,3:45,PM,19.25,C
New Berlin,1,Tire,21-Apr-19,6:45,PM,19.25,C
New Berlin,1,Tire,21-Apr-19,9:45,PM,19.25,C
New Berlin,1,Tire,22-Apr-19,12:45,AM,19,C
New Berlin,1,Tire,22-Apr-19,3:45,AM,19,C
New Berlin,1,Tire,22-Apr-19,6:45,AM,19,C
New Berlin,1,Tire,22-Apr-19,9:45,AM,19.75,C
New Berlin,1,Tire,22-Apr-19,12:45,PM,20,C
New Berlin,1,Tire,22-Apr-19,3:45,PM,20,C
New Berlin,1,Tire,22-Apr-19,6:45,PM,19.5,C
New Berlin,1,Tire,22-Apr-19,9:45,PM,19.25,C
New Berlin,1,Tire,23-Apr-19,12:45,AM,19,C
New Berlin,1,Tire,23-Apr-19,3:45,AM,19.5,C
New Berlin,1,Tire,23-Apr-19,6:45,AM,19.75,C
New Berlin,1,Tire,23-Apr-19,9:45,AM,20.25,C
New Berlin,1,Tire,23-Apr-19,12:45,PM,20,C
New Berlin,1,Tire,23-Apr-19,3:45,PM,19.5,C
New Berlin,1,Tire,23-Apr-19,6:45,PM,19.25,C
New Berlin,1,Tire,23-Apr-19,9:45,PM,19,C
New Berlin,1,Tire,24-Apr-19,12:45,AM,19,C
New Berlin,1,Tire,24-Apr-19,3:45,AM,19.25,C
New Berlin,1,Tire,24-Apr-19,6:45,AM,19.5,C
New Berlin,1,Tire,24-Apr-19,9:45,AM,21.5,C
New Berlin,1,Tire,24-Apr-19,12:45,PM,22,C
New Berlin,1,Tire,24-Apr-19,3:45,PM,22.25,C
New Berlin,1,Tire,24-Apr-19,6:45,PM,23,C
New Berlin,1,Tire,24-Apr-19,9:45,PM,22,C
New Berlin,1,Tire,25-Apr-19,12:45,AM,21.5,C
New Berlin,1,Tire,25-Apr-19,3:45,AM,21.25,C
New Berlin,1,Tire,25-Apr-19,6:45,AM,21.25,C
New Berlin,1,Tire,25-Apr-19,9:45,AM,21.75,C
New Berlin,1,Tire,25-Apr-19,12:45,PM,22.5,C
New Berlin,1,Tire,25-Apr-19,3:45,PM,22.75,C
New Berlin,1,Tire,25-Apr-19,6:45,PM,23.5,C
New Berlin,1,Tire,25-Apr-19,9:45,PM,23,C
New Berlin,1,Tire,26-Apr-19,12:45,AM,22,C
New Berlin,1,Tire,26-Apr-19,3:45,AM,21.5,C
New Berlin,1,Tire,26-Apr-19,6:45,AM,21.25,C
New Berlin,1,Tire,26-Apr-19,9:45,AM,22.5,C
New Berlin,1,Tire,26-Apr-19,12:45,PM,23.5,C
New Berlin,1,Tire,26-Apr-19,3:45,PM,23.5,C
New Berlin,1,Tire,26-Apr-19,6:45,PM,23.5,C
New Berlin,1,Tire,26-Apr-19,9:45,PM,23,C
New Berlin,1,Tire,27-Apr-19,12:45,AM,22.5,C
New Berlin,1,Tire,27-Apr-19,3:45,AM,23,C
New Berlin,1,Tire,27-Apr-19,6:45,AM,22.5,C
New Berlin,1,Tire,27-Apr-19,9:45,AM,22.75,C
New Berlin,1,Tire,27-Apr-19,12:45,PM,23,C
New Berlin,1,Tire,27-Apr-19,3:45,PM,22.5,C
New Berlin,1,Tire,27-Apr-19,6:45,PM,22.5,C
New Berlin,1,Tire,27-Apr-19,9:45,PM,22.5,C
New Berlin,1,Tire,28-Apr-19,12:45,AM,22.5,C
New Berlin,1,Tire,28-Apr-19,3:45,AM,22,C
New Berlin,1,Tire,28-Apr-19,6:45,AM,22,C
